shoib	ne
akhtr	ne
prsnl	en
horhy	hi
hai	hi
	
shoib	ne
akhtar	ne
sy	hi
koi	hi
pochay	hi
usny	hi
umar	ne
akmal	ne
ya	hi
afridi	ne
k	hi
catch	en
drops	en
py	hi
ek	hi
lafz	hi
nae	hi
kaha	hi
??	univ
bas	hi
misbah	ne
aur	hi
waqar	ne
sy	hi
bughz	en
nikalny	hi
betha	hi
hua	hi
hai	hi
	
-	univ
Misbah	ne
4	univ
year's	en
se	hi
bewakoof	hi
banata	hi
aa	hi
raha	hi
hai	hi
0	univ
Shoib	ne
Akhter	ne
0	univ
	
@saadiaafzaal	univ
Pagl	hi
he	hi
ye	hi
Qaom	hi
Jo	hi
misbah	ne
ka	hi
Cmprezm	en
imraan	ne
se	hi
kr	hi
rhe	hi
he	hi
0	univ
khuda	hi
ko	hi
maano	hi
kaha	hi
misbah	ne
kaha	hi
imran	ne
..	univ
shoib	ne
Akhtar	ne
	
Misbah	ne
JSA	hi
buzdil	hi
ar	hi
khudgarz	hi
kaptan	en
mai	hi
ne	hi
kbi	hi
ni	hi
daikha	hi
shoib	ne
akhter	ne
	
shoib	ne
btaen	hi
aitraz	hi
team	en
ki	hi
nakas	hi
performance	en
sy	hi
hai	hi
ya	hi
misbah	ne
ki	hi
"	univ	G_X
tutti	hi	G_J
pajji	hi	G_J
"	univ
english	en
sy	hi
???	univ
	
Is	hi
tem	en
se	hi
behtar	hi
to	hi
gali	hi
ke	hi
bachy	hi
khelty	hi
hi	hi
jisy	hi
Wst	ne
indes	ne
k	hi
choti	hi
tem	en
itna	hi
bura	hi
shikast	hi
day	hi
rhi	hi
hi	hi
Misbah	ne
ko	hi
mustafi	hi
hona	hi
chahy	hi
Shoib	ne
Ahtar	ne
	
shoib	ne
akhtar	ne
ko	hi
koi	hi
btae	hi
k	hi
11	univ
may	hi
iski	hi
cricket	en
misbah	ne
ny	hi
nae	hi
mohsin	ne
khan	ne
aue	hi
afridi	ne
ny	hi
khatam	hi
ki	hi
thi	hi
..	univ
thora	hi
kam	hi
ghussa	hi
kary	hi
us	hi
py	hi
	
"	univ	G_X
Misbah	ne	G_N
90	univ	$
balls	en	G_N
mein	hi	PSP
50	univ	$
banata	hi	G_N
hai	hi	G_V
,	univ	G_X
aur	hi	CC
phir	hi	G_R
gandhi	hi	G_J
angrezi	hi	G_N
bolta	hi	G_V
hai	hi	G_V
"	univ
-	univ
shoib	ne
Akhtar	ne
	
I	en
donno	en
y	en
...	univ
I	en
am	en
getting	en
a	en
feel	en
that	en
Shoib	ne
akhtar​	ne
is	en
the	en
most	en
gawar	hi
#hindi	univ
commentator	en
I	en
ever	en
heard	en
#IndvdPak	univ
#BleedBlue	univ
#kohli	univ
#misbah	univ
	
Vivekanand	ne
Narayan	ne
Vedang	ne
Chauhan	ne
Pragyensh	ne
Kumar	ne
Harsh	ne
Kumar	ne
Narula	ne
Mritunjay	ne
Tiwari	ne
That	en
reminds	en
me	en
of	en
something	en
0	univ
	
Reminds	en
me	en
of	en
Ravi	ne
Bhoraskar	ne
Jaspreet	ne
Saluja	ne
Shainky	ne
!	univ
	
Saale	hi
Ashish	ne
kaminepan	hi
mein	hi
to	en
yeh	hi
idea	en
to	en
tere	hi
liye	hi
starters(in	en
a	en
dinner	en
course	en
)	univ
ke	hi
layak	hi
bhi	hi
nahi	hi
hain	hi
	
I	en
love	en
iitb	acro
IITB	acro
Confessions	en
	
masle	hi
sheher	hi
ke	hi
bade	hi
ya	hi
chote	hi
hone	hi
se	hi
nahi	hi
hote	hi
hai	hi
..	univ
masle	hi
to	en
bas	hi
ho	hi
jaate	hi
hai	hi
..!!	univ
	
Keerthi	hi
!	univ
lets	en
open	en
a	en
NGO	acro
together	en
!	univ
toote	hi
dil	hi
ke	hi
marezon	hi
ke	hi
liye	hi
	
#296	univ
:	univ
ye	hi
mood	en
i	en
waalon	hi
ko	hi
koi	hi
kaam	hi
hi	hi
nai	hi
hai	hi
bas	hi
baith	hi
k	hi
cover	en
aur	hi
profile	en
pic	en
badalte	hi
rena	hi
...	univ
saari	hi
news	en
feeds	en
inhi	hi
se	hi
bhari	hi
rehti	hi
hain	hi
xxx	acro
changed	en
is	en
profile	en
...	univ
bevkoofi	hi
dekho	hi
	
Pooja	ne
Naik	ne
:	univ
Check	en
it	en
out	en
Radhika	ne
Ramaswamy	ne
	
haan	hi
konsi	hi
branch	en
ke	hi
konse	hi
year	en
ke	hi
konse	hi
ladke	hi
ne	hi
ye	hi
fake	en
confession	en
diya	hi
hai	hi
?	univ
:P	univ
	
Chem	en
me	en
furra	hi
kam	hi
dukhdaayak	hi
tha	hi
....	univ
jo	hi
ye	hi
bhi	hi
aa	hi
gaya	hi
	
insti	en
politics	en
koi	hi
nayi	hi
baat	hi
nahi	hi
hai	hi
bhai	hi
,	univ
my	en
sympathies	en
wid	en
u	en
	
Thanks	en
Emp	ne
Ally	ne
,	univ
that	en
mirrors	en
our	en
sentiments	en
!	univ
PM	acro
us	hi
!	univ
~	univ
Ed	ne
	
Ja	hi
kar	hi
Naam	hi
puch	hi
lo	hi
,	univ
itna	hi
sharmate	hi
kyo	hi
ho	hi
0	univ
She	en
will	en
like	en
it	en
0	univ
	
#136	univ
:	univ
RK	acro
ko	hi
to	en
bahut	hi
pahele	hi
demolish	en
karna	hi
chahiye	hi
tha	hi
...	univ
Naya	hi
road	en
banne	hi
ke	hi
baad	hi
bhi	hi
kitna	hi
din	hi
road	en
ko	hi
block	en
karke	hi
chal	hi
raha	hi
tha	hi
...	univ
	
Very	en
true	en
:-P	univ
:-P	univ
dude	en
lets	en
form	en
a	en
group	en
	
Avantika	ne
Garg	ne
is	en
IIT	en
experience	en
not	en
for	en
u	en
?	univ
:P	univ
	
Ayush	ne
Lakhotia	ne
	
#343	univ
:	univ
I	en
have	en
a	en
huge	en
crush	en
on	en
a	en
gal	en
who	en
is	en
in	en
EE	acro
2nd	univ
year	en
0	univ
I	en
don't	en
know	en
her	en
name	en
0	univ
I	en
want	en
to	en
go	en
ahead	en
but	en
I	en
don't	en
know	en
how	en
!	univ
Please	en
help	en
me	en
machaoo	en
seniors	en
of	en
IITB	acro
0	univ
	
go	en
and	en
propose	en
her	en
dear	en
,,	univ
otherwise	en
koi	hi
aur	hi
propose	en
kar	hi
degaaa	hi
tumse	hi
pehle	hi
,,,,,,,,,,	univ
In	en
IITB	acro
first	en
come	en
and	en
first	en
serve	en
waala	hi
matter	en
hai	hi
bhaui	ne
	
#344	univ
:	univ
I've	en
cheated	en
in	en
class	en
assignments	en
,	univ
cheated	en
in	en
quizzes	en
,	univ
cheated	en
in	en
mid-sems	en
,	univ
cheated	en
in	en
end-sems	en
,	univ
cheated	en
in	en
my	en
BTP	acro
,	univ
and	en
currently	en
cheating	en
on	en
my	en
bf	en
0	univ
He	hi
has	en
no	en
clue	en
0	univ
	
saali	hi
kutte	hi
ki	hi
maut	hi
maregi	hi
	
karma	ne
is	en
a	en
bitch	en
!!	univ
dnt	en
worry	en
	
U	en
will	en
cheat	en
ur	en
husband	en
too	en
...	univ
	
once	en
cheat	en
to	en
urself	en
0	univ
0	univ
see	en
the	en
miracle	en
	
you	en
are	hi
not	en
cheating	en
...	univ
you	en
are	hi
doing	en
what	en
you	en
feel	en
gud	en
about	en
...	univ
	
Nobody	en
cheats	en
death	en
it's	en
the	en
ultimate	en
truth	en
right	en
:P	univ
	
anything	en
left	en
out	en
?	univ
:-)	univ
	
I	en
know	en
it's	en
you	en
saloni	ne
0	univ
	
http://googleoverphone.github.io/	univ
google	en
a	en
call	en
right	en
away	en
!!	univ
	
You'll	en
be	en
in	en
trouble	en
someday	en
!	univ
	
Great	en
yar	hi
	
#341	univ
:	univ
Best	en
part	en
of	en
the	en
placement	en
orientation	en
was	en
that	en
hot	en
Matki	hi
Chick	en
0	univ
Really	en
wanna	en
hook	en
up	en
with	en
her	en
0	univ
Suggest	en
a	en
way	en
0	univ
	
I	en
bet	en
this	en
confession	en
was	en
posted	en
by	en
the	en
Matki	hi
chick	en
herself	en
...	univ
the	en
way	en
some	en
pathetic	en
women	en
send	en
themselves	en
flowers	en
at	en
work	en
!	univ
LoL	univ
	
iit	acro
delhi	hi
fresher	en
2013	univ
boys	en
,,,,	univ
iim	acro
kozhikode	ne
and	en
iim	acro
ahmedabad	ne
mba	acro
1st	en
year	en
boys	en
,,,	univ
iiml	acro
2013	univ
class	en
boys	en
,,,	univ
iimb	acro
pgp	acro
2013-15	univ
boys	en
check	en
ur	en
message	en
in	en
''	univ
other	en
''	univ
0	univ
dont	en
check	en
message	en
in	en
''	univ
inbox	en
''	univ
,	univ
check	en
message	en
only	en
in	en
''	univ
other	en
''	univ
0	univ
'	univ
other	en
'	univ
folder	en
is	en
next	en
to	en
''	univ
inbox	en
''	univ
folder	en
....	univ
	
#340	univ
:	univ
It	en
has	en
been	en
10	univ
years	en
since	en
I	en
graduated	en
0	univ
I've	en
been	en
in	en
a	en
serious	en
relationship	en
since	en
then	en
,	univ
and	en
I'm	en
going	en
to	en
marry	en
someone	en
soon	en
0	univ
But	en
my	en
best	en
experiences	en
with	en
the	en
fairer	en
sex	en
,	univ
have	en
been	en
on	en
the	en
Vihar	ne
lake	ne
on	en
one	en
of	en
the	en
MoodI	ne
evenings	en
0	univ
Even	en
the	en
lust	en
was	en
innocent	en
then	en
,	univ
even	en
the	en
innocence	en
is	en
not	en
genuine	en
now	en
0	univ
Those	en
who	en
are	hi
still	en
on	en
the	en
campus	en
,	univ
enjoy	en
it	en
too	en
the	en
fullest	en
!	univ
	
#339	univ
:	univ
[\\m/]	univ
Just	en
came	en
back	en
from	en
foreign	en
internship	en
0	univ
It's	en
a	en
drastic	en
step	en
down	en
in	en
hot	en
(?)	univ
&	en
willing	en
chicks	en
0	univ
Just	en
thinking	en
about	en
the	en
sexual	en
tradeoffs	en
I'm	en
paying	en
for	en
the	en
IIT	en
tag	en
0	univ
	
iit	acro
delhi	hi
fresher	en
2013	univ
boys	en
,,,,	univ
iim	acro
kozhikode	ne
and	en
iim	acro
ahmedabad	ne
mba	acro
1st	en
year	en
boys	en
,,,	univ
iiml	acro
2013	univ
class	en
boys	en
,,,	univ
iimb	acro
pgp	acro
2013-15	univ
boys	en
check	en
ur	en
message	en
in	en
''	univ
other	en
''	univ
0	univ
dont	en
check	en
message	en
in	en
''	univ
inbox	en
''	univ
,	univ
check	en
message	en
only	en
in	en
''	univ
other	en
''	univ
0	univ
'	univ
other	en
'	univ
folder	en
is	en
next	en
to	en
''	univ
inbox	en
''	univ
folder	en
....	univ
	
#338	univ
:	univ
Why	en
are	hi
the	en
admins	en
sleeping	en
?	univ
	
truth	en
be	en
told	en
,	univ
we	en
are	hi
getting	en
very	en
boring	en
confessions	en
,	univ
no	en
real	en
escapades	en
or	en
daring	en
stories	en
...	univ
	
I'm	en
quite	en
awake	en
,	univ
really	en
...	univ
it's	en
you	en
people	en
who	en
are	hi
sleeping	en
...	univ
	
why	en
u	en
no	en
entertain	en
now	en
???	univ
	
I	en
bet	en
ur	en
uncle	en
appreciated	en
your	en
collection	en
0	univ
0	univ
Uncles	hi
are	hi
human	en
too	en
!	univ
	
You	en
should	en
have	en
taken	en
a	en
naked	en
or	en
half	en
naked	en
pic	en
of	en
him	en
and	en
share	en
it	en
on	en
his	en
fb	acro
wall	en
0	univ
:)	univ
	
#337	univ
:	univ
In	en
my	en
freshie	en
year	en
,	univ
I	en
had	en
to	en
get	en
back	en
at	en
a	en
chootiya	hi
prof	en
in	en
chem	en
lab	en
0	univ
I	en
peed	en
into	en
a	en
Bisleri	ne
bottle	en
and	en
sneaked	en
it	en
into	en
the	en
lab	en
0	univ
At	en
an	en
opportune	en
moment	en
,	univ
I	en
emptied	en
it	en
into	en
a	en
conical	en
flask	hi
and	en
a	en
beaker	hi
and	en
kept	en
them	en
in	en
2	univ
corners	en
of	en
the	en
lab	en
0	univ
The	en
Bisleri	ne
bottle	en
was	en
left	en
on	en
the	en
prof's	en
desk	en
0	univ
Nobody	en
has	en
a	en
clue	en
what	en
happened	en
next	en
!	univ
	
so	en
wot	en
was	en
supposed	en
to	en
happen	en
next	en
??.	univ
U	en
make	en
it	en
sound	en
like	en
U	en
planted	en
RDX	acro
in	en
the	en
lab	en
or	en
something	en
!!!	univ
I	en
dont	en
get	en
U	en
,	univ
man	en
!	univ
	
#336	univ
:	univ
I	en
am	en
a	en
girl	en
in	en
MSc	acro
Chem	en
0	univ
My	en
roomie	en
is	en
a	en
thirdie	en
who	en
sleeps	en
naked	en
in	en
the	en
night	en
with	en
her	en
hand	en
in	en
her	en
xxxx	acro
(	univ
use	en
your	en
imagination	en
)	univ
0	univ
	
I	en
think	en
your	en
roomie	en
is	en
trying	en
to	en
tell	en
you	en
something	en
...	univ
but	en
u	en
r	en
not	en
taking	en
the	en
hint	en
!	univ
	
iit	acro
delhi	hi
fresher	en
2013	univ
boys	en
,,,,	univ
iim	acro
kozhikode	ne
and	en
iim	acro
ahmedabad	ne
mba	acro
1st	en
year	en
boys	en
,,,	univ
iiml	acro
2013	univ
class	en
boys	en
,,,	univ
iimb	acro
pgp	acro
2013-15	univ
boys	en
check	en
ur	en
message	en
in	en
''	univ
other	en
''	univ
0	univ
dont	en
check	en
message	en
in	en
''	univ
inbox	en
''	univ
,	univ
check	en
message	en
only	en
in	en
''	univ
other	en
''	univ
0	univ
'	univ
other	en
'	univ
folder	en
is	en
next	en
to	en
''	univ
inbox	en
''	univ
folder	en
...	univ
;'''	univ
,	univ
	
Well	en
,	univ
to	en
folk	en
who	en
may	hi
read	en
this	en
,	univ
please	en
don't	en
get	en
into	en
relationships	en
for	en
the	en
fun	en
of	en
it	en
0	univ
It	en
comes	en
with	en
a	en
lot	en
of	en
responsibility	en
towards	en
the	en
other	en
person	en
and	en
unless	en
you	en
are	hi
prepared	en
to	en
go	en
the	en
whole	en
mile	en
please	en
don't	en
indulge	en
in	en
it	en
0	univ
	
Don't	en
get	en
into	en
such	en
complicated	en
issues	en
when	en
you	en
don't	en
have	en
the	en
balls	en
to	en
face	en
the	en
consequences	en
0	univ
	
ok	en
..	univ
not	en
only	en
did	en
he	hi
waste	en
colossal	en
amounts	en
of	en
time	en
of	en
those	en
NRI	acro
bandis	hi
...	univ
but	en
is	en
now	en
wasting	en
humongous	en
amounts	en
of	en
Alumni-time	en
with	en
these	en
loooooong	en
writeups	en
,	univ
instead	en
of	en
cutting	en
to	en
the	en
chase	en
!!	univ
0	univ
This	en
confession	en
is	en
as	en
draining	en
&	en
depressing	en
as	en
reading	en
Fyodor	ne
Dostoyevsky	ne
0	univ
If	en
time	en
is	en
Money	en
,	univ
then	en
not	en
only	en
is	en
he	hi
Bankrupt	en
but	en
is	en
neck-deep	en
in	en
debt	en
!!	univ
	
Damn	en
!!!!	univ
SOunds	en
like	en
a	en
wanna	en
salman	ne
	
I	en
din	hi
read	en
..	univ
	
#333	univ
:	univ
I	en
have	en
peed	en
in	en
the	en
SAC	acro
swimming	en
pool	en
several	en
times	ne
after	en
realizing	en
that	en
a	en
lot	en
of	en
swimmers	en
do	hi
it	en
too	en
...	univ
	
people	en
who	en
pee	en
in	en
a	en
public	en
pool	en
get	en
AIDS	acro
..	univ
Its	en
not	en
medically	en
proven	en
...	univ
but	en
just	en
an	en
unwritten	en
law	en
of	en
KARMA	hi
!	univ
	
i	en
think	en
i	en
shoud	en
stop	en
going	en
for	en
swimming	en
now	en
:-/	univ
	
Thanks	en
for	en
the	en
heads	en
up	en
!	univ
I	en
better	en
start	en
looking	en
somewhere	en
else	en
;-)	univ
	
Mithil	ne
Kamble	ne
	
Viplov	ne
Jain	ne
	
#332	univ
:	univ
There's	en
a	en
thirdie	en
guy	en
&	en
sophie	ne
girl	en
who	en
have	en
a	en
very	en
weird	en
so-called	en
\	univ
"	univ	G_X
papa-beti\	mixed	G_N
"	univ
relation	en
0	univ
They	en
like	en
to	en
cuddle	en
each	en
other	en
&	en
do	hi
childish	en
things	en
like	en
write	en
\	univ
"	univ	G_X
Papa	en	G_N
I	en	G_PRP
luv	en	G_V
u	en	G_PRP
<3	univ	$
\	univ	G_N
"	univ
and	en
\	univ
"	univ	G_X
Luv	en	G_V
u	en	G_PRP
bachchi\	en	G_N
"	univ
on	en
each	en
others	en
'	univ
FB	acro
walls	en
0	univ
Seriously	en
,	univ
what	en
is	en
this	en
supposed	en
to	en
mean	en
?	univ
I'm	en
all	en
for	en
LGBT	acro
but	en
this	en
incest-role-playing	en
takes	en
the	en
cake	en
0	univ
Now	en
we	en
are	hi
all	en
imagining	en
whether	en
papa	hi
&	en
beti	hi
are	hi
\	univ
"	univ	G_X
doing	en	G_V
it\	en	G_PRP
"	univ
	
can	en
u	en
elaborate	en
	
Ewwwww	univ
,	univ
now	en
I	en
cannot	en
eat	en
the	en
Maggi	ne
I	en
just	en
made	en
0	univ
	
The	en
dirt	en
is	en
in	en
your	en
mind	en
0	univ
0	univ
If	en
2	univ
people	en
can	en
tie	en
rakhis	hi
and	en
become	en
'	univ
mooh-boli	hi
'	univ
bhai	hi
and	en
behen	hi
...	univ
whats	en
wrong	en
with	en
'	univ
mooh-boli	hi
'	univ
papa	hi
beti	hi
?.	univ
In	en
Champs	en
H3	mixed
circa	en
93	univ
,	univ
there	en
was	en
a	en
'	univ
mooh-boli	hi
'	univ
saas-bahu	hi
relation	en
between	en
2	univ
guys	en
0	univ
the	en
saas	hi
would	en
torture	en
the	en
bahu	hi
day	hi
in	en
and	en
day	hi
out	en
0	univ
Whos	en
to	en
draw	en
the	en
line	en
whats	en
acceptable	en
and	en
whats	en
Not	en
...	univ
next	en
u	en
will	en
be	en
bashing	en
Gay	en
marriage	en
for	en
all	en
we	en
know	en
LoL	univ
	
#331	univ
:	univ
WTF	acro
happened	en
to	en
#329	univ
???	univ
	
got	en
in	en
between	en
328	univ
and	en
330	univ
,	univ
so	en
330	univ
killed	en
him	en
,	univ
now	en
331	univ
is	en
investigating	en
the	en
case	en
0	univ
	
Aaaargh	univ
!	univ
this	en
is	en
sooo	en
eerie	en
!	univ
0	univ
#329	univ
used	en
to	en
be	en
my	en
room	en
number	en
0	univ
0	univ
0	univ
For	en
a	en
minute	en
there	en
,	univ
I	en
thought	en
something	en
had	en
happened	en
to	en
my	en
room	en
0	univ
0	univ
Its	en
just	en
plain	en
weird	en
...	univ
that	en
I'd	en
still	en
care	en
...	univ
after	en
all	en
these	en
years	en
!	univ
	
http://stupidusmaximus.wordpress.com/2013/07/07/cheaters-never-prosper-unless-theyre-really-good/	univ
	
Has	en
anyone	en
used	en
advanced	en
cogging	en
techniques	en
to	en
cheat	en
in	en
tests	en
??	univ
Did	en
you	en
use	en
old	en
school	en
methods	en
or	en
new	en
tech	en
methods	en
?	univ
Did	en
you	en
cog	en
alone	en
or	en
did	en
you	en
have	en
an	en
accomplice	en
?	univ
Tell	en
us	hi
your	en
story	en
0	univ
100%	univ
anonymous	en
guarantee	en
!	univ
	
#330	univ
[	univ
M2K	acro
]:	univ
The	en
laziness	en
of	en
IITB	acro
profs	en
is	en
unparalleled	en
!	univ
As	en
a	en
routine	en
backlogger	en
,	univ
I	en
always	en
found	en
myself	en
taking	en
re-exams	en
in	en
summer	en
and	en
winter	en
0	univ
Most	en
chootiya	hi
profs	en
used	en
to	en
simply	en
repeat	en
the	en
last	en
endsem	en
paper	en
word	en
for	en
word	en
,	univ
without	en
even	en
changing	en
the	en
date	en
or	en
the	en
test	en
values	en
in	en
each	en
question	en
0	univ
That	en
ensured	en
I	en
passed	en
without	en
difficulty	en
and	en
got	en
good	en
grades	en
in	en
each	en
re-exam	en
0	univ
Except	en
that	en
there	en
is	en
always	en
one	en
proverbial	en
shady	en
uncooperative	en
prof	en
,	univ
who	en
is	en
not	en
only	en
immune	en
to	en
conning	en
,	univ
but	en
actually	en
does	en
not	en
repeat	en
the	en
most	en
recent	en
end-sem	en
paper	en
*	univ
grr	univ
*	univ
much	en
to	en
the	en
frustration	en
of	en
fellow	en
backloggers	en
like	en
me	en
0	univ
I	en
was	en
unable	en
to	en
pass	en
even	en
after	en
2	univ
re-exams	en
0	univ
So	en
one	en
day	hi
I	en
took	en
an	en
endsem	en
paper	en
,	univ
changed	en
the	en
date	en
to	en
~	univ
4	univ
years	en
ago	en
and	en
managed	en
to	en
slip	en
into	en
his	en
office	en
(	univ
he	hi
leaves	en
it	en
open	en
while	en
sitting	en
in	en
the	en
lab	en
next	en
door	en
)	univ
0	univ
I	en
slipped	en
it	en
into	en
a	en
bunch	en
of	en
messy	en
papers	en
on	en
his	en
desk	en
and	en
bolted	en
from	en
there	en
0	univ
2	univ
sems	hi
later	en
in	en
summer	en
was	en
the	en
re-exam	en
again	en
...	univ
The	en
prof	en
was	en
amazed	en
how	en
from	en
constant	en
FF	ne
I	en
cracked	en
a	en
BB	ne
0	univ
Now	en
we	en
know	en
eh	univ
;)	univ
	
_/\\_	univ
	
#328	univ
:	univ
One	en
hot	en
night	en
during	en
summer	en
vacation	en
,	univ
my	en
wingmates	en
and	en
I	en
were	en
sloshed	en
0	univ
The	en
chootiyas	hi
somehow	en
bet	en
me	en
to	en
walk	en
past	en
H-11	univ
at	en
3am	univ
wearing	en
only	en
a	en
bedsheet	en
like	en
a	en
monk's	en
robe	en
,	univ
and	en
stark	en
naked	en
underneath	en
0	univ
I	en
was	en
a	en
bigger	en
chootiya	hi
to	en
accept	en
the	en
bet	en
0	univ
I	en
was	en
sozzled	en
anyway	en
0	univ
One	en
of	en
my	en
wingmates	en
waited	en
at	en
the	en
Staff	en
Hostel	en
on	en
his	en
bike	en
0	univ
At	en
3am	univ
,	univ
I	en
walked	en
out	en
of	en
H-4	univ
stark	en
naked	en
with	en
the	en
sheet	en
on	en
and	en
ran	en
like	en
the	en
wind	en
0	univ
When	en
I	en
reached	en
the	en
bike	en
he	hi
gave	en
me	en
the	en
finger	en
and	en
rode	en
off	en
,	univ
leaving	en
me	en
nanga	hi
in	en
a	en
bedsheet	en
,	univ
to	en
walk	en
to	en
H4	univ
past	en
either	en
H1	univ
route	en
or	en
H5	univ
route	en
0	univ
Bastard	en
0	univ
	
U	en
shud	en
feel	en
lucky	en
0	univ
If	en
I	en
was	en
ur	en
friend	en
...	univ
id	hi
have	en
snatched	en
the	en
bedsheet	en
and	en
rode	en
away	en
0	univ
	
#327	univ
:	univ
Abhi	hi
T	hi
,	univ
I've	en
seen	en
you	en
in	en
the	en
dept	en
corridor	en
many	en
times	ne
0	univ
Before	en
I	en
saw	en
you	en
I	en
heard	en
a	en
lot	en
about	en
you	en
0	univ
I	en
want	en
to	en
ask	en
you	en
out	en
but	en
don't	en
think	en
there's	en
time	en
0	univ
Good	en
luck	en
!	univ
	
#326	univ
:	univ
I	en
like	en
boobies	en
0	univ
I	en
specifically	en
like	en
the	en
boobies	en
of	en
my	en
gf's	acro
friend	en
0	univ
I	en
pretend	en
not	en
to	en
be	en
interested	en
in	en
my	en
gf's	acro
boobies	en
so	en
that	en
she	en
doesn't	en
suspect	en
me	en
leching	en
shamelessly	en
at	en
her	en
friend's	en
boobies	en
0	univ
I	en
really	en
like	en
them	en
boobies	en
0	univ
	
#324	univ
:	univ
IITB	acro
girls	en
please	en
sell	en
your	en
attitude	en
on	en
OLX	ne
,	univ
because	en
that's	en
old	en
and	en
useless	en
like	en
old	en
furniture	en
:(	univ
	
#325	univ
:	univ
ATTENTION	en
!	univ
I	en
am	en
gonna	en
hack	en
this	en
page	en
soon	en
as	en
I	en
am	en
extremely	en
upset	en
by	en
the	en
type	en
of	en
confessions	en
which	en
are	hi
being	en
posted	en
on	en
the	en
page	en
0	univ
I	en
am	en
not	en
an	en
IITian	ne
...	univ
I	en
am	en
just	en
a	en
class	en
XI	univ
student	en
planning	en
to	en
go	en
into	en
IIT	en
in	en
2015	univ
0	univ
I	en
don't	en
want	en
to	en
see	en
such	en
an	en
atmosphere	en
when	en
I	en
get	en
into	en
IIT	en
and	en
so	en
I	en
am	en
forced	en
to	en
this	en
!!!.	univ
So	en
it's	en
time	en
to	en
say	hi
GOODBYE	en
to	en
the	en
page	en
now	en
!!!	univ
:D	univ
muhahaha	univ
	
go	en
and	en
watch	en
spongebob	en
:P	univ
	
If	en
you	en
are	hi
this	en
active	en
on	en
fb	acro
chances	en
are	hi
you	en
won't	en
be	en
getting	en
to	en
IIT	en
in	en
the	en
first	en
place	en
0	univ
Keep	en
dreaming	en
0	univ
	
machao	hi
bhai	hi
log	hi
...	univ
	
http://favim.com/image/333906/	univ
	
He	hi
is	en
already	en
pissedOff	en
...	univ
even	en
before	en
getting	en
in	en
!!!	univ
Wow	univ
.....	univ
LoL	univ
	
dreaming	en
0	univ
kids	en
..	univ
:P	univ
	
lol	univ
..	univ
	
#323	univ
:	univ
I	en
am	en
a	en
small	en
town	en
girl	en
who	en
came	en
to	en
IITB	acro
and	en
met	en
this	en
hotshot	en
Xavierite	ne
big	en
city	en
boy	en
from	en
Bombay	ne
0	univ
He	hi
thought	en
I	en
was	en
a	en
super	en
nerd	en
who	en
was	en
too	en
backward	en
0	univ
Guess	en
he	hi
just	en
wanted	en
action	en
0	univ
So	en
during	en
our	en
initial	en
meetings	en
I	en
kept	en
being	en
a	en
cock-teaser	en
by	en
telling	en
him	en
about	en
the	en
guys	en
I	en
have	en
had	en
and	en
how	en
I	en
love	en
it	en
when	en
guys	en
talk	en
dirty	en
to	en
me	en
...	univ
this	en
\	univ
"	univ	G_X
stud\	hi	G_N
"	univ
was	en
hooked	en
and	en
kept	en
sending	en
me	en
dirty	en
sms	acro
throughout	en
the	en
day	hi
,	univ
he	hi
constantly	en
tried	en
to	en
ask	en
me	en
out	en
and	en
sleep	en
with	en
me	en
0	univ
Several	en
expensive	en
dinners	en
and	en
hot	en
groping	en
markout	en
sessions	en
and	en
a	en
year	en
later	en
,	univ
he	hi
gave	en
up	en
trying	en
0	univ
I	en
got	en
to	en
hang	en
out	en
with	en
decent	en
crowd	en
,	univ
not	en
the	en
loser	en
guys	en
at	en
IITB	acro
,	univ
got	en
free	en
meals	en
and	en
clubbing	en
for	en
a	en
year	en
though	en
!	univ
Who's	en
complaining	en
;)	univ
	
http://gifurl.com/gifs/797	univ
	
#322	univ
:	univ
Syd	ne
mate	en
,	univ
why	en
did	en
you	en
break	en
up	en
with	en
Vid	ne
?	univ
I	en
know	en
its	en
none	en
of	en
my	en
business	en
but	en
you	en
guys	en
were	en
so	en
in	en
love	en
and	en
it	en
breaks	en
my	en
heart	en
to	en
see	en
you	en
apart	en
from	en
each	en
other	en
0	univ
Please	en
respond	en
0	univ
	
haha	univ
	
#321	univ
:	univ
To	hi
the	en
short	en
spectacled	en
Sophie	ne
from	en
Chem	en
who's	en
currently	en
managing	en
E-cell	en
...	univ
I	en
have	en
this	en
major	en
crush	en
on	en
you	en
and	en
can't	en
get	en
you	en
off	en
my	en
mind	en
!	univ
Many	en
of	en
you	en
would	en
have	en
guessed	en
who	en
this	en
confession	en
is	en
about	en
0	univ
:)	univ
	
o.o	hi
bday	en
boy	en
0	univ
	
#319	univ
[	univ
M2K	acro
]:	univ
When	en
I	en
was	en
in	en
second	en
year	en
I	en
\	univ
"	univ	G_X
acquired\	en	G_V
"	univ
about	en
1.5	univ
l	en
concentrated	en
vermillion	en
red	en
coloring	en
agent	en
(	univ
non	en
toxic	en
)	univ
0	univ
Around	en
1am	univ
that	en
night	en
,	univ
snuck	en
up	en
to	en
the	en
2nd	univ
floor	en
of	en
MB	acro
and	en
unleashed	en
all	en
of	en
it	en
into	en
the	en
pool	en
at	en
the	en
bottom	en
of	en
MB	acro
stairs	en
0	univ
Sleeping	en
guards	en
had	en
a	en
major	en
fright	hi
when	en
they	en
woke	en
up	en
and	en
saw	en
the	en
entire	en
pool	en
was	en
bright	en
red	en
,	univ
